gold,us_2_year_bond,us_3_month_bond,us_5_year_bond,us_10_year_bond,date
1909.4,1.606,0.35499993,1.91,1.998,2022-02-05
1925.4,1.5780001,0.32199994,1.865,1.97,2022-02-06
1887.6,1.57,0.34799993,1.8700001,1.97,2022-02-07
1887.6,1.57,0.34799993,1.8700001,1.97,2022-02-08
1887.6,1.57,0.34799993,1.8700001,1.97,2022-02-09
1900.7001,1.436,0.32199994,1.713,1.822,2022-02-10
1943.8,1.333,0.3319999,1.57,1.716,2022-02-11
1922.3,1.514,0.33500004,1.757,1.878,2022-02-12
1935.9,1.5259999,0.36500007,1.7310001,1.84,2022-02-13
1966.6,1.4899999,0.33500004,1.6469998,1.737,2022-02-14
1966.6,1.4899999,0.33500004,1.6469998,1.737,2022-02-15
1966.6,1.4899999,0.33500004,1.6469998,1.737,2022-02-16
1995.9,1.556,0.34,1.702,1.777,2022-02-17
2043.2999,1.6009998,0.37500003,1.776,1.84,2022-02-18
1988.2,1.6760001,0.38099992,1.8800001,1.9509999,2022-02-19
2000.4001,1.702,0.39600006,1.925,1.993,2022-02-20
1985.0,1.746,0.39600006,1.95,1.9969999,2022-02-21
1985.0,1.746,0.39600006,1.95,1.9969999,2022-02-22
1985.0,1.746,0.39600006,1.95,1.9969999,2022-02-23
1960.8,1.8650001,0.42400008,2.097,2.142,2022-02-24
1929.7,1.8510001,0.4639999,2.107,2.149,2022-02-25
1909.2,1.9480001,0.45899993,2.188,2.192,2022-02-26
1943.2,1.916,0.39600006,2.142,2.167,2022-02-27
1929.3,1.9420002,0.41399994,2.146,2.153,2022-02-28
1929.3,1.9420002,0.41399994,2.146,2.153,2022-03-01
1929.3,1.9420002,0.41399994,2.146,2.153,2022-03-02
1929.5,2.117,0.49199992,2.324,2.297,2022-03-03
1921.5,2.166,0.53800005,2.4,2.381,2022-03-04
1937.3,2.098,0.49699992,2.315,2.29,2022-03-05
1962.1998,2.135,0.52,2.398,2.37,2022-03-06
1954.1998,2.284,0.53800005,2.561,2.488,2022-03-07
1954.1998,2.284,0.53800005,2.561,2.488,2022-03-08
1954.1998,2.284,0.53800005,2.561,2.488,2022-03-09
1939.8,2.336,0.5560001,2.563,2.466,2022-03-10
1912.2,2.373,0.574,2.502,2.398,2022-03-11
1936.1,2.312,0.53800005,2.442,2.358,2022-03-12
1951.1,2.335,0.52,2.465,2.345,2022-03-13
1920.9,2.463,0.52800006,2.565,2.389,2022-03-14
1920.9,2.463,0.52800006,2.565,2.389,2022-03-15
1920.9,2.463,0.52800006,2.565,2.389,2022-03-16
1930.6,2.418,0.56600004,2.545,2.393,2022-03-17
1924.1,2.524,0.68800014,2.704,2.554,2022-03-18
1919.7,2.484,0.68800014,2.689,2.598,2022-03-19
1934.7,2.468,0.68300015,2.716,2.665,2022-03-20
1942.4,2.516,0.6980001,2.756,2.704,2022-03-21
1942.4,2.516,0.6980001,2.756,2.704,2022-03-22
1942.4,2.516,0.6980001,2.756,2.704,2022-03-23
1945.1,2.5,0.70600003,2.785,2.774,2022-03-24
1973.2,2.405,0.7590001,2.696,2.727,2022-03-25
1981.8999,2.365,0.7570001,2.661,2.703,2022-03-26
1972.2,2.456,0.78699994,2.786,2.828,2022-03-27
1972.2,2.456,0.78699994,2.786,2.828,2022-03-28
1972.2,2.456,0.78699994,2.786,2.828,2022-03-29
1972.2,2.456,0.78699994,2.786,2.828,2022-03-30
1983.5999,2.446,0.7799999,2.789,2.857,2022-03-31
1956.3002,2.598,0.8559999,2.918,2.94,2022-04-01
1952.9,2.575,0.8229999,2.862,2.834,2022-04-02
1945.4,2.674,0.8279999,2.964,2.908,2022-04-03
1931.5999,2.678,0.8279999,2.94,2.905,2022-04-04
1931.5999,2.678,0.8279999,2.94,2.905,2022-04-05
1931.5999,2.678,0.8279999,2.94,2.905,2022-04-06
1893.3,2.628,0.8300001,2.859,2.818,2022-04-07
1901.5,2.481,0.8559999,2.739,2.728,2022-04-08
1885.7999,2.591,0.8279999,2.825,2.826,2022-04-09
1891.3,2.629,0.8250001,2.848,2.832,2022-04-10
1911.7,2.731,0.84099996,2.962,2.938,2022-04-11
1911.7,2.731,0.84099996,2.962,2.938,2022-04-12
1911.7,2.731,0.84099996,2.962,2.938,2022-04-13
1863.6,2.731,0.8,3.003,2.977,2022-04-14
1870.6,2.784,0.9250001,3.027,2.979,2022-04-15
1868.8,2.654,0.92199993,2.926,2.946,2022-04-16
1875.7,2.712,0.85099995,3.007,3.035,2022-04-17
1882.8002,2.735,0.848,3.079,3.142,2022-04-18
1882.8002,2.735,0.848,3.079,3.142,2022-04-19
1882.8002,2.735,0.848,3.079,3.142,2022-04-20
1858.6,2.598,0.83300006,2.942,3.034,2022-04-21
1841.0,2.606,0.907,2.908,2.989,2022-04-22
1853.7,2.647,0.90400004,2.898,2.925,2022-04-23
1824.6001,2.58,0.94,2.838,2.855,2022-04-24
1808.2,2.588,0.9879999,2.874,2.928,2022-04-25
1808.2,2.588,0.9879999,2.874,2.928,2022-04-26
1808.2,2.588,0.9879999,2.874,2.928,2022-04-27
1813.9999,2.574,1.0269998,2.825,2.886,2022-04-28
1818.9001,2.711,1.0700002,2.967,2.995,2022-04-29
1815.9,2.667,1.039,2.888,2.884,2022-04-30
1841.2,2.612,1.0470002,2.837,2.837,2022-05-01
1842.0999,2.587,1.034,2.806,2.788,2022-05-02
1842.0999,2.587,1.034,2.806,2.788,2022-05-03
1842.0999,2.587,1.034,2.806,2.788,2022-05-04
1847.8,2.629,1.029,2.876,2.861,2022-05-05
1865.4,2.481,1.0650002,2.743,2.754,2022-05-06
1846.3,2.502,1.073,2.726,2.751,2022-05-07
1847.6,2.478,1.0549998,2.706,2.742,2022-05-08
1853.9999,2.484,1.088,2.724,2.743,2022-05-09
1853.9999,2.484,1.088,2.724,2.743,2022-05-10
1853.9999,2.484,1.088,2.724,2.743,2022-05-11
1848.4001,2.571,1.0800002,2.807,2.812,2022-05-12
1845.2,2.563,1.067,2.821,2.849,2022-05-13
1845.7999,2.648,1.131,2.916,2.911,2022-05-14
1868.4001,2.632,1.1460001,2.911,2.913,2022-05-15
1847.3,2.657,1.1850001,2.937,2.941,2022-05-16
1847.3,2.657,1.1850001,2.937,2.941,2022-05-17
1847.3,2.657,1.1850001,2.937,2.941,2022-05-18
1840.8,2.732,1.22,3.037,3.04,2022-05-19
1849.2,2.735,1.256,2.991,2.979,2022-05-20
1853.6,2.778,1.2640002,3.036,3.027,2022-05-21
1850.0999,2.815,1.274,3.07,3.046,2022-05-22
1872.7001,3.067,1.3630002,3.264,3.165,2022-05-23
1872.7001,3.067,1.3630002,3.264,3.165,2022-05-24
1872.7001,3.067,1.3630002,3.264,3.165,2022-05-25
1829.2,3.367,1.554,3.482,3.362,2022-05-26
1810.5,3.439,1.795,3.601,3.479,2022-05-27
1816.3002,3.21,1.757,3.373,3.2919998,2022-05-28
1846.6,3.1,1.5850002,3.286,3.195,2022-05-29
1836.5001,3.17,1.593,3.344,3.231,2022-05-30
1836.5001,3.17,1.593,3.344,3.231,2022-05-31
1836.5001,3.17,1.593,3.344,3.231,2022-06-01
1838.8002,3.246,1.6490002,3.389,3.277,2022-06-02
1835.4,3.194,1.5800002,3.365,3.279,2022-06-03
1835.2001,3.062,1.593,3.234,3.16,2022-06-04
1826.3,3.012,1.634,3.141,3.089,2022-06-05
1827.0001,3.063,1.6870002,3.188,3.138,2022-06-06
1827.0001,3.063,1.6870002,3.188,3.138,2022-06-07
1827.0001,3.063,1.6870002,3.188,3.138,2022-06-08
1821.0,3.132,1.685,3.26,3.202,2022-06-09
1817.5,3.112,1.7800001,3.235,3.177,2022-06-10
1817.5,3.043,1.757,3.139,3.087,2022-06-11
1807.3,2.955,1.7,3.043,3.017,2022-06-12
1801.5,2.839,1.7099999,2.884,2.889,2022-06-13
1801.5,2.839,1.7099999,2.884,2.889,2022-06-14
1801.5,2.839,1.7099999,2.884,2.889,2022-06-15
1763.9,2.91,1.7540001,2.916,2.932,2022-06-16
1763.9,2.822,1.731,2.824,2.818,2022-06-17
1736.4999,2.996,1.885,2.98,2.934,2022-06-18
1739.7,3.024,1.948,3.039,3.0,2022-06-19
1742.3,3.105,1.9630002,3.122,3.08,2022-06-20
1742.3,3.105,1.9630002,3.122,3.08,2022-06-21
1742.3,3.105,1.9630002,3.122,3.08,2022-06-22
1731.7,3.07,2.061,3.053,2.993,2022-06-23
1724.8,3.051,2.205,3.02,2.971,2022-06-24
1735.5,3.148,2.376,3.028,2.935,2022-06-25
1705.7999,3.128,2.399,3.063,2.958,2022-06-26
1703.6,3.131,2.335,3.048,2.928,2022-06-27
1703.6,3.131,2.335,3.048,2.928,2022-06-28
1703.6,3.131,2.335,3.048,2.928,2022-06-29
1710.1998,3.17,2.37,3.104,2.989,2022-06-30
1710.7,3.242,2.505,3.16,3.028,2022-07-01
1700.2,3.236,2.492,3.167,3.03,2022-07-02
1713.4,3.095,2.458,2.989,2.882,2022-07-03
1727.4,2.972,2.448,2.848,2.754,2022-07-04
1727.4,2.972,2.448,2.848,2.754,2022-07-05
1727.4,2.972,2.448,2.848,2.754,2022-07-06
1719.1001,3.018,2.486,2.888,2.807,2022-07-07
1717.7,3.059,2.53,2.9,2.803,2022-07-08
1719.1001,2.984,2.451,2.836,2.785,2022-07-09
1754.4,2.868,2.386,2.698,2.671,2022-07-10
1766.9001,2.891,2.373,2.681,2.658,2022-07-11
1766.9001,2.891,2.373,2.681,2.658,2022-07-12
1766.9001,2.891,2.373,2.681,2.658,2022-07-13
1772.6998,2.886,2.386,2.654,2.588,2022-07-14
1774.8002,3.063,2.533,2.858,2.748,2022-07-15
1760.9,3.069,2.487,2.829,2.706,2022-07-16
1791.2001,3.049,2.443,2.797,2.694,2022-07-17
1775.8,3.23,2.53,2.957,2.827,2022-07-18
1775.8,3.23,2.53,2.957,2.827,2022-07-19
1775.8,3.23,2.53,2.957,2.827,2022-07-20
1789.6,3.209,2.529,2.906,2.75,2022-07-21
1796.8,3.268,2.633,2.961,2.779,2022-07-22
1798.5,3.22,2.597,2.927,2.785,2022-07-23
1792.1,3.227,2.558,2.992,2.889,2022-07-24
1800.8,3.25,2.563,2.965,2.842,2022-07-25
1800.8,3.25,2.563,2.965,2.842,2022-07-26
1800.8,3.25,2.563,2.965,2.842,2022-07-27
1783.3,3.195,2.588,2.907,2.793,2022-07-28
1774.9001,3.268,2.661,2.961,2.808,2022-07-29
1761.8999,3.285,2.641,3.053,2.902,2022-07-30
1756.4999,3.208,2.669,3.032,2.886,2022-07-31
1748.3999,3.238,2.686,3.097,2.976,2022-08-01
1748.3999,3.238,2.686,3.097,2.976,2022-08-02
1748.3999,3.238,2.686,3.097,2.976,2022-08-03
1734.4,3.316,2.755,3.165,3.024,2022-08-04
1747.3,3.302,2.769,3.179,3.057,2022-08-05
1747.8,3.403,2.78,3.237,3.109,2022-08-06
1757.7999,3.374,2.8,3.159,3.031,2022-08-07
1736.4999,3.382,2.838,3.191,3.03,2022-08-08
1736.4999,3.382,2.838,3.191,3.03,2022-08-09
1736.4999,3.382,2.838,3.191,3.03,2022-08-10
1736.6998,3.431,2.886,3.261,3.114,2022-08-11
1726.9001,3.458,2.944,3.272,3.112,2022-08-12
1716.9,3.495,2.931,3.353,3.196,2022-08-13
1699.6,3.518,2.954,3.404,3.259,2022-08-14
1713.0,3.395,2.909,3.298,3.195,2022-08-15
1713.0,3.395,2.909,3.298,3.195,2022-08-16
1713.0,3.395,2.909,3.298,3.195,2022-08-17
1712.9,3.435,2.922,3.336,3.223,2022-08-18
1703.4,3.507,2.935,3.454,3.351,2022-08-19
1718.1998,3.439,3.047,3.36,3.2669997,2022-08-20
1710.6,3.512,3.029,3.428,3.3229997,2022-08-21
1718.8002,3.563,3.041,3.437,3.315,2022-08-22
1718.8002,3.563,3.041,3.437,3.315,2022-08-23
1718.8002,3.563,3.041,3.437,3.315,2022-08-24
1730.8002,3.576,3.071,3.453,3.358,2022-08-25
1707.1001,3.746,3.263,3.577,3.4120002,2022-08-26
1698.1998,3.7880003,3.212,3.6,3.404,2022-08-27
1666.8002,3.8620002,3.186,3.662,3.449,2022-08-28
1672.8,3.8710003,3.167,3.636,3.455,2022-08-29
1672.8,3.8710003,3.167,3.636,3.455,2022-08-30
1672.8,3.8710003,3.167,3.636,3.455,2022-08-31
1667.6,3.946,3.128,3.689,3.494,2022-09-01
1661.0,3.971,3.348,3.752,3.569,2022-09-02
1665.7999,4.059,3.292,3.768,3.534,2022-09-03
1671.4,4.118,3.2320004,3.929,3.71,2022-09-04
1645.3002,4.203,3.195,3.977,3.687,2022-09-05
1645.3002,4.203,3.195,3.977,3.687,2022-09-06
1645.3002,4.203,3.195,3.977,3.687,2022-09-07
1623.6,4.345,3.272,4.199,3.9280002,2022-09-08
1626.5,4.287,3.328,4.195,3.949,2022-09-09
1660.2999,4.127,3.3740003,3.951,3.7370002,2022-09-10
1663.6,4.192,3.3139997,4.017,3.782,2022-09-11
1667.2001,4.273,3.283,4.087,3.8290002,2022-09-12
1667.2001,4.273,3.283,4.087,3.8290002,2022-09-13
1667.2001,4.273,3.283,4.087,3.8290002,2022-09-14
1697.2,4.113,3.251,3.8820002,3.643,2022-09-15
1725.5,4.097,3.395,3.854,3.6350002,2022-09-16
1715.6,4.146,3.392,3.964,3.7549999,2022-09-17
1715.5,4.256,3.381,4.072,3.828,2022-09-18
1704.0,4.312,3.3779998,4.149,3.888,2022-09-19
1704.0,4.312,3.3779998,4.149,3.888,2022-09-20
1704.0,4.312,3.3779998,4.149,3.888,2022-09-21
1670.0999,4.314,3.427,4.174,3.9549997,2022-09-22
1680.9,4.314,3.4420002,4.172,3.9450002,2022-09-23
1672.2999,4.295,3.622,4.121,3.9019997,2022-09-24
1671.8,4.466,3.696,4.207,3.95,2022-09-25
1643.7,4.496,3.7229998,4.269,4.023,2022-09-26
1643.7,4.496,3.7229998,4.269,4.023,2022-09-27
1643.7,4.496,3.7229998,4.269,4.023,2022-09-28
1658.9001,4.45,3.7799997,4.232,4.012,2022-09-29
1650.7,4.431,3.934,4.222,4.007,2022-09-30
1629.0,4.561,3.996,4.359,4.138,2022-10-01
1631.8,4.612,4.001,4.448,4.233,2022-10-02
1651.5,4.483,3.9920003,4.348,4.219,2022-10-03
1651.5,4.483,3.9920003,4.348,4.219,2022-10-04
1651.5,4.483,3.9920003,4.348,4.219,2022-10-05
1649.2,4.509,4.02,4.366,4.247,2022-10-06
1653.3002,4.473,4.066,4.259,4.1,2022-10-07
1664.3999,4.418,4.032,4.188,4.007,2022-10-08
1660.2999,4.282,4.047,4.066,3.927,2022-10-09
1644.8,4.414,4.082,4.181,4.01,2022-10-10
1644.8,4.414,4.082,4.181,4.01,2022-10-11
1644.8,4.414,4.082,4.181,4.01,2022-10-12
1640.6998,4.486,4.09,4.23,4.05,2022-10-13
1649.7001,4.551,4.154,4.272,4.048,2022-10-14
1650.0,4.611,4.138,4.304,4.096,2022-10-15
1630.9,4.718,4.135,4.366,4.149,2022-10-16
1676.5999,4.658,4.118,4.331,4.163,2022-10-17
1676.5999,4.658,4.118,4.331,4.163,2022-10-18
1676.5999,4.658,4.118,4.331,4.163,2022-10-19
1680.4999,4.728,4.09,4.395,4.218,2022-10-20
1716.0,4.657,4.2,4.297,4.128,2022-10-21
1713.7,4.582,4.203,4.244,4.099,2022-10-22
1753.7,4.33,4.196,3.9360003,3.811,2022-10-23
1769.4,4.33,4.196,3.9360003,3.811,2022-10-24
1769.4,4.33,4.196,3.9360003,3.811,2022-10-25
1769.4,4.33,4.196,3.9360003,3.811,2022-10-26
1776.9,4.399,4.181,3.995,3.8629997,2022-10-27
1776.8,4.345,4.237,3.9010003,3.777,2022-10-28
1775.8,4.365,4.232,3.854,3.69,2022-10-29
1763.0001,4.46,4.234,3.9369998,3.7689998,2022-10-30
1754.4,4.531,4.25,4.009,3.8290002,2022-10-31
1754.4,4.531,4.25,4.009,3.8290002,2022-11-01
1754.4,4.531,4.25,4.009,3.8290002,2022-11-02
1739.6,4.563,4.216,4.024,3.84,2022-11-03
1739.9,4.523,4.311,3.948,3.7580001,2022-11-04
1745.6,4.473,4.314,3.877,3.689,2022-11-05
1753.9999,4.44,4.36,3.842,3.661,2022-11-06
1753.9999,4.467,4.305,3.8700001,3.6910002,2022-11-07
1753.9999,4.467,4.305,3.8700001,3.6910002,2022-11-08
1753.9999,4.467,4.305,3.8700001,3.6910002,2022-11-09
1740.2999,4.444,4.402,3.8730001,3.679,2022-11-10
1756.2999,4.481,4.384,3.9249997,3.75,2022-11-11
1753.2,4.329,4.364,3.752,3.611,2022-11-12
1808.2,4.236,4.316,3.666,3.51,2022-11-13
1802.6,4.284,4.32,3.659,3.492,2022-11-14
1802.6,4.284,4.32,3.659,3.492,2022-11-15
1802.6,4.284,4.32,3.659,3.492,2022-11-16
1774.3,4.396,4.312,3.7880003,3.583,2022-11-17
1775.5,4.366,4.371,3.7500002,3.5309997,2022-11-18
1791.0001,4.264,4.301,3.628,3.421,2022-11-19
1794.1998,4.314,4.27,3.7120001,3.489,2022-11-20
1803.5,4.342,4.294,3.7720003,3.586,2022-11-21
1803.5,4.342,4.294,3.7720003,3.586,2022-11-22
1803.5,4.342,4.294,3.7720003,3.586,2022-11-23
1785.0,4.382,4.289,3.791,3.6169999,2022-11-24
1818.3,4.214,4.358,3.646,3.501,2022-11-25
1811.5,4.216,4.345,3.616,3.479,2022-11-26
1780.5999,4.24,4.327,3.621,3.45,2022-11-27
1793.5,4.182,4.292,3.622,3.488,2022-11-28
1793.5,4.182,4.292,3.622,3.488,2022-11-29
1793.5,4.182,4.292,3.622,3.488,2022-11-30
1791.0001,4.264,4.283,3.719,3.59,2022-12-01
1818.6,4.266,4.356,3.794,3.692,2022-12-02
1818.5,4.223,4.33,3.7780004,3.673,2022-12-03
1788.4999,4.28,4.332,3.806,3.686,2022-12-04
1797.4,4.327,4.335,3.862,3.7510002,2022-12-05
1797.4,4.327,4.335,3.862,3.7510002,2022-12-06
1797.4,4.327,4.335,3.862,3.7510002,2022-12-07
1797.4,4.332,4.369,3.857,3.743,2022-12-08
1816.3002,4.383,4.311,3.945,3.849,2022-12-09
1808.8,4.357,4.457,3.9729998,3.886,2022-12-10
1825.9999,4.366,4.423,3.9439998,3.82,2022-12-11
1826.1998,4.428,4.405,4.0,3.879,2022-12-12
1826.1998,4.428,4.405,4.0,3.879,2022-12-13
1826.1998,4.428,4.405,4.0,3.879,2022-12-14
1826.1998,4.426,4.395,3.999,3.879,2022-12-15
1846.0999,4.38,4.373,3.9059997,3.7520003,2022-12-16
1859.0001,4.356,4.516,3.845,3.69,2022-12-17
1840.6001,4.464,4.622,3.9200003,3.7219996,2022-12-18
1869.7,4.258,4.626,3.705,3.5599997,2022-12-19
1869.7,4.258,4.626,3.705,3.5599997,2022-12-20
1869.7,4.258,4.626,3.705,3.5599997,2022-12-21
1877.7999,4.208,4.615,3.667,3.527,2022-12-22
1876.5001,4.247,4.688,3.724,3.615,2022-12-23
1878.9001,4.22,4.677,3.661,3.5430002,2022-12-24
1898.8002,4.145,4.609,3.537,3.4440002,2022-12-25
1921.7,4.224,4.62,3.597,3.498,2022-12-26
1921.7,4.224,4.62,3.597,3.498,2022-12-27
1921.7,4.224,4.62,3.597,3.498,2022-12-28
1909.8999,4.241,4.661,3.619,3.5290003,2022-12-29
1909.8999,4.205,4.617,3.619,3.549,2022-12-30
1907.0001,4.085,4.651,3.438,3.3730001,2022-12-31
1923.9,4.128,4.666,3.486,3.399,2023-01-01
1928.2,4.177,4.662,3.565,3.482,2023-01-02
1928.2,4.177,4.662,3.565,3.482,2023-01-03
1928.2,4.177,4.662,3.565,3.482,2023-01-04
1928.6001,4.232,4.669,3.622,3.5209997,2023-01-05
1935.3999,4.21,4.695,3.575,3.455,2023-01-06
1942.6,4.133,4.675,3.556,3.4510002,2023-01-07
1929.9999,4.189,4.669,3.602,3.506,2023-01-08
1929.4,4.201,4.677,3.612,3.5069997,2023-01-09
1929.4,4.201,4.677,3.612,3.5069997,2023-01-10
1929.4,4.201,4.677,3.612,3.5069997,2023-01-11
1930.1998,4.24,4.661,3.665,3.542,2023-01-12
1936.6001,4.205,4.693,3.619,3.51,2023-01-13
1934.3,4.1,4.656,3.502,3.417,2023-01-14
1922.1998,4.1,4.64,3.49,3.402,2023-01-15
1868.3002,4.286,4.659,3.652,3.5190003,2023-01-16
1868.3002,4.286,4.659,3.652,3.5190003,2023-01-17
1868.3002,4.286,4.659,3.652,3.5190003,2023-01-18
1871.2001,4.474,4.666,3.83,3.644,2023-01-19
1876.5001,4.466,4.703,3.839,3.679,2023-01-20
1882.1998,4.429,4.714,3.7899997,3.615,2023-01-21
1869.9999,4.484,4.741,3.8600001,3.664,2023-01-22
1865.8999,4.525,4.773,3.9300003,3.743,2023-01-23
1865.8999,4.525,4.773,3.9300003,3.743,2023-01-24
1865.8999,4.525,4.773,3.9300003,3.743,2023-01-25
1855.1001,4.522,4.778,3.9119997,3.704,2023-01-26
1857.0,4.622,4.786,4.004,3.753,2023-01-27
1837.0,4.633,4.773,4.035,3.803,2023-01-28
1843.4,4.644,4.801,4.075,3.8629997,2023-01-29
1841.9999,4.617,4.814,4.027,3.8169997,2023-01-30
1841.9999,4.617,4.814,4.027,3.8169997,2023-01-31
1841.9999,4.617,4.814,4.027,3.8169997,2023-02-01
1842.5,4.664,4.84,4.072,3.8510003,2023-02-02
1834.1998,4.729,4.816,4.174,3.954,2023-02-03
1833.3,4.697,4.828,4.164,3.927,2023-02-04
1818.8002,4.704,4.832,4.117,3.8900003,2023-02-05
1809.2,4.814,4.833,4.212,3.947,2023-02-06
1809.2,4.814,4.833,4.212,3.947,2023-02-07
1809.2,4.814,4.833,4.212,3.947,2023-02-08
1824.9,4.782,4.804,4.171,3.922,2023-02-09
1836.7001,4.818,4.857,4.185,3.9280002,2023-02-10
1845.4,4.878,4.867,4.258,3.9939997,2023-02-11
1840.5001,4.889,4.869,4.314,4.062,2023-02-12
1854.6,4.861,4.875,4.249,3.958,2023-02-13
1854.6,4.861,4.875,4.249,3.958,2023-02-14
1854.6,4.861,4.875,4.249,3.958,2023-02-15
1854.6,4.886,4.872,4.255,3.964,2023-02-16
1820.0,5.015,5.013,4.315,3.9699998,2023-02-17
1818.6,5.07,5.036,4.345,3.989,2023-02-18
1834.6,4.87,5.01,4.189,3.9070003,2023-02-19
1867.2001,4.593,4.955,3.97,3.704,2023-02-20
1867.2001,4.593,4.955,3.97,3.704,2023-02-21
1867.2001,4.593,4.955,3.97,3.704,2023-02-22
1916.5001,4.016,4.83,3.682,3.545,2023-02-23
1910.9001,4.246,4.836,3.848,3.685,2023-02-24
1931.2999,3.8919997,4.755,3.563,3.462,2023-02-25
1923.0,4.174,4.708,3.733,3.579,2023-02-26
1973.5,3.846,4.459,3.507,3.438,2023-02-27
1973.5,3.846,4.459,3.507,3.438,2023-02-28
1973.5,3.846,4.459,3.507,3.438,2023-03-01
1982.8,3.966,4.62,3.584,3.4829998,2023-03-02
1941.1,4.179,4.753,3.7479997,3.608,2023-03-03
1949.6,3.96,4.719,3.534,3.4510002,2023-03-04
1995.9,3.825,4.671,3.431,3.414,2023-03-05
1983.8,3.767,4.69,3.408,3.372,2023-03-06
1983.8,3.767,4.69,3.408,3.372,2023-03-07
1983.8,3.767,4.69,3.408,3.372,2023-03-08
1953.7999,4.008,4.752,3.6,3.5389998,2023-03-09
1973.5,4.08,4.771,3.674,3.572,2023-03-10
1966.9,4.101,4.773,3.682,3.566,2023-03-11
1988.5001,4.122,4.814,3.68,3.547,2023-03-12
1977.0,4.038,4.802,3.584,3.4730003,2023-03-13
1977.0,4.038,4.802,3.584,3.4730003,2023-03-14
1977.0,4.038,4.802,3.584,3.4730003,2023-03-15
1991.2999,3.9699998,4.739,3.508,3.4149997,2023-03-16
2029.4,3.821,4.885,3.388,3.339,2023-03-17
2026.8,3.792,4.851,3.371,3.309,2023-03-18
2017.4,3.8289998,4.885,3.374,3.3030002,2023-03-19
2017.4,3.993,4.947,3.516,3.4130003,2023-03-20
2017.4,3.993,4.947,3.516,3.4130003,2023-03-21
2017.4,3.993,4.947,3.516,3.4130003,2023-03-22
1994.8,4.01,5.002,3.519,3.4149997,2023-03-23
2009.9999,4.033,5.034,3.535,3.432,2023-03-24
2015.6998,3.9679997,5.013,3.466,3.4,2023-03-25
2045.7999,3.9679997,5.028,3.5,3.449,2023-03-26
2006.5,4.099,5.096,3.604,3.5149999,2023-03-27
2006.5,4.099,5.096,3.604,3.5149999,2023-03-28
2006.5,4.099,5.096,3.604,3.5149999,2023-03-29
1997.6,4.205,5.108,3.707,3.6059997,2023-03-30
2010.3,4.203,5.19,3.68,3.5779998,2023-03-31
1997.9999,4.248,5.154,3.703,3.591,2023-04-01
2009.7999,4.151,5.101,3.63,3.5360003,2023-04-02
1981.3,4.18,5.117,3.661,3.5680003,2023-04-03
1981.3,4.18,5.117,3.661,3.5680003,2023-04-04
1981.3,4.18,5.117,3.661,3.5680003,2023-04-05
1990.6,4.105,5.061,3.576,3.496,2023-04-06
1995.1,3.9479997,5.12,3.447,3.4,2023-04-07
1986.9,3.949,5.143,3.494,3.445,2023-04-08
1999.0,4.081,5.195,3.598,3.528,2023-04-09
1999.1,4.021,5.104,3.498,3.433,2023-04-10
1999.1,4.021,5.104,3.498,3.433,2023-04-11
1999.1,4.021,5.104,3.498,3.433,2023-04-12
1992.2,4.141,5.051,3.633,3.5699997,2023-04-13
2023.2999,3.9919999,5.227,3.469,3.433,2023-04-14
2037.0,3.8649998,5.258,3.346,3.364,2023-04-15
2055.7,3.7880003,5.268,3.325,3.3769999,2023-04-16
2024.8,3.9180002,5.265,3.41,3.435,2023-04-17
2024.8,3.9180002,5.265,3.41,3.435,2023-04-18
2024.8,3.9180002,5.265,3.41,3.435,2023-04-19
2033.2,4.001,5.254,3.488,3.5069997,2023-04-20
2042.9,4.026,5.281,3.498,3.5219998,2023-04-21
2037.1,3.91,5.232,3.379,3.439,2023-04-22
2020.5001,3.899,5.184,3.355,3.386,2023-04-23
2019.8,3.991,5.216,3.446,3.463,2023-04-24
2019.8,3.991,5.216,3.446,3.463,2023-04-25
2019.8,3.991,5.216,3.446,3.463,2023-04-26
2022.7,4.01,5.176,3.47,3.5069997,2023-04-27
1993.0,4.084,5.219,3.529,3.541,2023-04-28
1984.9,4.16,5.261,3.588,3.572,2023-04-29
1959.8,4.26,5.294,3.688,3.651,2023-04-30
1981.6,4.279,5.258,3.739,3.682,2023-05-01
1981.6,4.279,5.258,3.739,3.682,2023-05-02
1981.6,4.279,5.258,3.739,3.682,2023-05-03
1977.2,4.32,5.278,3.765,3.719,2023-05-04
1974.5,4.32,5.328,3.743,3.6980002,2023-05-05
1964.6001,4.378,5.352,3.817,3.7440002,2023-05-06
1943.6998,4.537,5.372,3.9179997,3.823,2023-05-07
1944.3002,4.568,5.322,3.9379997,3.81,2023-05-08
1944.3002,4.568,5.322,3.9379997,3.81,2023-05-09
1944.3002,4.634,5.322,3.9379997,3.819,2023-05-10
1977.1,4.601,5.357,3.9170003,3.764,2023-05-11
1968.1,4.46,5.311,3.814,3.6939998,2023-05-12
1973.1,4.409,5.417,3.7579997,3.646,2023-05-13
1986.5,4.343,5.385,3.6990001,3.601,2023-05-14
1960.6001,4.511,5.393,3.851,3.6980002,2023-05-15
1960.6001,4.511,5.393,3.851,3.6980002,2023-05-16
1960.6001,4.511,5.393,3.851,3.6980002,2023-05-17
1965.7,4.47,5.322,3.825,3.689,2023-05-18
1972.9,4.497,5.334,3.83,3.6769998,2023-05-19
1949.8999,4.552,5.318,3.9349997,3.7929997,2023-05-20
1969.8999,4.517,5.265,3.858,3.718,2023-05-21
1968.4001,4.596,5.265,3.9149997,3.743,2023-05-22
