russell2000,dow_jones,msci_world,nasdaq100,s_p500,gold
1973.91,37815.92,3305.3,17440.69,994.8,2302.9
1980.23,37903.29,3294.0,17318.55,994.8,2311.0
2016.1101,38225.66,3321.8,17541.54,994.8,2309.6
2035.72,38675.68,3361.3997,17890.8,994.8,2308.6
2035.72,38675.68,3361.3997,17890.8,994.8,2308.6
2035.72,38675.68,3361.3997,17890.8,994.8,2308.6
2060.67,38852.27,3391.1,18093.57,994.8,2331.2
2064.65,38884.26,3401.8,18091.45,994.8,2324.2
2055.14,39056.39,3395.5999,18085.01,994.8,2322.3
2073.63,39387.76,3411.1,18113.46,994.8,2340.3
2059.78,39512.84,3419.9001,18161.18,994.8,2375.0
2059.78,39512.84,3419.9001,18161.18,994.8,2375.0
2059.78,39512.84,3419.9001,18161.18,994.8,2375.0
2062.12,39431.508,3421.1003,18198.61,994.8,2343.0
2085.69,39558.105,3435.2,18322.77,994.8,2359.9
2109.46,39908.0,3472.2998,18596.65,994.8,2394.9
2096.25,39869.38,3468.7,18557.96,994.8,2385.5
2095.72,40003.59,3472.5,18546.23,994.8,2417.4
2095.72,40003.59,3472.5,18546.23,994.8,2417.4
2095.72,40003.59,3472.5,18546.23,994.8,2417.4
2102.5,39806.77,3477.1,18674.19,994.8,2438.5
2098.36,39872.984,3479.8,18713.8,994.8,2425.9
2081.71,39671.04,3465.6,18705.2,994.8,2392.9
2048.41,39065.26,3446.4001,18623.39,994.8,2337.2
2069.67,39069.586,3462.0999,18808.35,994.8,2334.5
2069.67,39069.586,3462.0999,18808.35,994.8,2334.5
2069.67,39069.586,3462.0999,18808.35,994.8,2334.5
2069.67,39069.586,3462.0999,18808.35,994.8,2356.5
2066.85,38852.86,3464.6,18869.44,994.8,2356.5
2036.1901,38441.54,3430.0,18736.75,994.8,2341.2
2056.6,38111.48,3420.3,18538.66,994.8,2354.7
2070.13,38686.316,3445.1997,18536.65,994.8,2333.9
2070.13,38686.316,3445.1997,18536.65,994.8,2333.9
2070.13,38686.316,3445.1997,18536.65,994.8,2333.9
2059.68,38571.03,3453.4001,18600.97,994.8,2357.5
2033.94,38711.29,3453.7,18654.84,994.8,2335.7
2063.87,38807.324,3483.4,19035.05,994.8,2363.6
2049.44,38886.168,3489.9,19021.19,994.8,2378.9
2026.55,38798.99,3478.6997,19000.95,994.8,2313.2
2026.55,38798.99,3478.6997,19000.95,994.8,2313.2
2026.55,38798.99,3478.6997,19000.95,994.8,2313.2
2031.61,38868.035,3482.2,19074.67,994.8,2315.1
2024.35,38747.42,3479.9001,19210.18,994.8,2314.6
2057.1,38712.21,3516.3,19465.18,994.8,2342.7
2038.9102,38647.098,3504.5,19576.92,994.8,2305.9
2006.16,38589.156,3492.1,19659.8,994.8,2337.0
2006.16,38589.156,3492.1,19659.8,994.8,2337.0
2006.16,38589.156,3492.1,19659.8,994.8,2337.0
2022.01,38778.1,3508.3,19902.75,994.8,2316.9
2025.23,38834.86,3522.7,19908.86,994.8,2334.8
2025.23,38834.86,3522.7,19908.86,994.8,2343.0
2017.39,39134.76,3519.7,19752.3,994.8,2357.0
2022.03,39150.33,3507.8,19700.43,994.8,2319.1
2022.03,39150.33,3507.8,19700.43,994.8,2319.1
2022.03,39150.33,3507.8,19700.43,994.8,2319.1
2030.81,39411.21,3509.0,19474.62,994.8,2332.4
2022.35,39112.16,3520.7,19701.13,994.8,2318.4
2018.12,39127.797,3520.2,19751.05,994.8,2301.0
2038.34,39164.055,3521.9,19789.03,994.8,2336.6
2047.69,39118.855,3511.7998,19682.87,994.8,2339.6
2047.69,39118.855,3511.7998,19682.87,994.8,2339.6
2047.69,39118.855,3511.7998,19682.87,994.8,2339.6
2030.07,39169.516,3520.0002,19812.22,994.8,2338.9
2033.87,39331.848,3537.5,20011.89,994.8,2333.4
2036.62,39308.0,3562.2,20186.63,994.8,2369.4
2036.62,39308.0,3562.2,20186.63,994.8,2364.6
2026.73,39375.87,3580.8997,20391.97,994.8,2397.7
2026.73,39375.87,3580.8997,20391.97,994.8,2397.7
2026.73,39375.87,3580.8997,20391.97,994.8,2397.7
2038.67,39344.79,3582.7002,20439.54,994.8,2363.5
2029.4701,39291.97,3579.3,20453.02,994.8,2367.9
2051.75,39721.36,3613.6003,20675.38,994.8,2379.7
2125.04,39753.746,3606.2,20211.36,994.8,2421.9
2148.27,40000.9,3627.4998,20331.49,994.8,2420.7
2148.27,40000.9,3627.4998,20331.49,994.8,2420.7
2148.27,40000.9,3627.4998,20331.49,994.8,2420.7
2187.02,40211.715,3629.6,20386.88,994.8,2428.9
2263.67,40954.48,3643.0,20398.62,994.8,2467.8
2239.67,41198.08,3607.7,19799.14,994.8,2459.9
2198.29,40665.02,3579.8,19705.09,994.8,2456.4
2184.35,40287.53,3553.8,19522.62,994.8,2399.1
2184.35,40287.53,3553.8,19522.62,994.8,2399.1
2184.35,40287.53,3553.8,19522.62,994.8,2399.1
2220.65,40415.438,3584.6997,19822.87,994.8,2394.7
2243.27,40358.09,3580.8997,19754.34,994.8,2407.3
2195.37,39853.867,3516.0,19032.39,994.8,2415.7
2222.98,39935.066,3490.8003,18830.58,994.8,2353.5
2260.07,40589.34,3524.1,19023.66,994.8,2381.0
2260.07,40589.34,3524.1,19023.66,994.8,2381.0
2260.07,40589.34,3524.1,19023.66,994.8,2381.0
2235.33,40539.93,3526.5002,19059.49,994.8,2377.8
2243.14,40743.33,3514.3997,18796.27,994.8,2417.6
2254.48,40842.785,3571.6,19362.43,994.8,2438.5
2186.16,40347.97,3518.0,18890.39,994.8,2445.9
2109.31,39737.26,3448.8,18440.85,994.8,2436.2
2109.31,39737.26,3448.8,18440.85,994.8,2436.2
2109.31,39737.26,3448.8,18440.85,994.8,2436.2
2039.16,38703.27,3342.7,17895.16,994.8,2411.8
2064.3,38997.66,3380.8997,18077.92,994.8,2398.9
2035.1101,38763.45,3372.2998,17867.37,994.8,2400.0
2084.42,39446.49,3427.8,18413.82,994.8,2430.3
2080.92,39497.54,3447.8,18513.1,994.8,2439.8
2080.92,39497.54,3447.8,18513.1,994.8,2439.8
2080.92,39497.54,3447.8,18513.1,994.8,2439.8
2062.08,39357.01,3446.3,18542.03,994.8,2469.9
2095.19,39765.64,3501.9,19006.43,994.8,2473.9
2084.32,40008.387,3522.4,19022.68,994.8,2446.2
2135.47,40563.055,3568.0999,19490.15,994.8,2458.6
2141.92,40659.76,3584.1997,19508.52,994.8,2503.6
2141.92,40659.76,3584.1997,19508.52,994.8,2503.6
2141.92,40659.76,3584.1997,19508.52,994.8,2503.6
2167.5,40896.53,3618.4,19766.49,994.8,2506.8
2142.19,40834.965,3615.8,19719.82,994.8,2516.1
2170.56,40890.484,3630.6997,19824.84,994.8,2512.8
2150.03,40712.777,3607.5999,19491.84,994.8,2482.1
2218.7,41175.08,3649.6,19720.87,994.8,2511.2
2218.7,41175.08,3649.6,19720.87,994.8,2511.2
2218.7,41175.08,3649.6,19720.87,994.8,2511.2
2217.92,41240.52,3641.8,19516.44,994.8,2520.2
2203.0,41250.5,3647.3,19581.52,994.8,2517.7
2188.64,41091.42,3631.1997,19350.78,994.8,2502.6
2202.98,41335.047,3632.2,19325.45,994.8,2536.7
2217.63,41563.074,3661.2,19574.64,994.8,2504.5
2217.63,41563.074,3661.2,19574.64,994.8,2504.5
2217.63,41563.074,3661.2,19574.64,994.8,2504.5
2217.63,41563.074,3661.2,19574.64,994.8,2504.5
2149.21,40936.93,3595.4,18958.74,994.8,2499.7
2145.22,40974.97,3580.1003,18921.4,994.8,2502.7
2132.05,40755.746,3567.4998,18930.33,994.8,2519.7
2091.41,40345.406,3518.6,18421.31,994.8,2501.5
2091.41,40345.406,3518.6,18421.31,994.8,2501.5
2091.41,40345.406,3518.6,18421.31,994.8,2501.5
2097.78,40829.59,3546.4001,18660.78,994.8,2509.3
2097.44,40736.957,3552.0,18829.14,994.8,2519.5
2103.85,40861.71,3578.7,19237.3,994.8,2519.0
2129.43,41096.77,3611.2998,19423.07,994.8,2557.1
2182.49,41393.777,3634.9,19514.59,994.8,2586.8
2182.49,41393.777,3634.9,19514.59,994.8,2586.8
2182.49,41393.777,3634.9,19514.59,994.8,2586.8
2189.17,41622.074,3640.7,19423.06,994.8,2585.2
2205.48,41606.18,3640.5002,19432.4,994.8,2568.9
2206.34,41503.1,3629.7002,19344.49,994.8,2574.9
2252.71,42025.188,3689.5,19839.83,994.8,2590.9
2227.89,42063.36,3676.8003,19791.49,994.8,2622.4
2227.89,42063.36,3676.8003,19791.49,994.8,2622.4
2227.89,42063.36,3676.8003,19791.49,994.8,2622.4
2220.28,42124.645,3688.3,19852.2,994.8,2628.6
2223.99,42208.22,3702.3,19944.84,994.8,2653.0
2197.45,41914.75,3695.9,19972.61,994.8,2660.7
2209.87,42175.11,3720.4998,20115.54,994.8,2670.4
2224.7,42313.0,3726.8,20008.62,994.8,2656.5
2224.7,42313.0,3726.8,20008.62,994.8,2656.5
2224.7,42313.0,3726.8,20008.62,994.8,2656.5
2229.97,42330.145,3723.0,20060.69,994.8,2647.9
2197.03,42156.965,3693.5002,19773.3,994.8,2678.5
2195.01,42196.52,3685.9001,19802.59,994.8,2658.1
2180.15,42011.586,3675.9,19793.34,994.8,2667.4
2212.8,42352.75,3698.4,20035.02,994.8,2656.0
2212.8,42352.75,3698.4,20035.02,994.8,2656.0
2212.8,42352.75,3698.4,20035.02,994.8,2656.0
2193.09,41954.24,3678.8,19800.74,994.8,2654.0
2194.98,42080.367,3694.3,20107.78,994.8,2623.5
2200.59,42511.996,3716.2002,20268.86,994.8,2614.1
2188.42,42454.12,3710.6997,20241.76,994.8,2627.4
2234.41,42863.855,3731.9,20271.97,994.8,2664.4
2234.41,42863.855,3731.9,20271.97,994.8,2664.4
2234.41,42863.855,3731.9,20271.97,994.8,2664.4
2248.64,43065.215,3753.5002,20439.05,994.8,2653.7
2249.82,42740.418,3728.4,20159.83,994.8,2667.0
2286.68,43077.695,3735.3,20174.05,994.8,2679.3
2280.85,43239.047,3737.9,20190.42,994.8,2695.5
2276.09,43275.906,3753.0002,20324.04,994.8,2718.0002
2276.09,43275.906,3753.0002,20324.04,994.8,2718.0002
2276.09,43275.906,3753.0002,20324.04,994.8,2718.0002
2239.71,42931.6,3740.3,20361.47,994.8,2726.8
2231.53,42924.89,3731.2998,20390.46,994.8,2747.4001
2213.84,42514.945,3697.6,20066.96,994.8,2717.1
2218.92,42374.36,3707.2,20232.87,994.8,2736.5
2207.99,42114.4,3705.8,20352.02,994.8,2742.2002
2207.99,42114.4,3705.8,20352.02,994.8,2742.2002
2207.99,42114.4,3705.8,20352.02,994.8,2742.2002
2244.07,42387.57,3716.6,20351.07,994.8,2743.6003
2238.09,42233.05,3717.9,20550.65,994.8,2768.8003
2233.04,42141.54,3706.3,20387.7,994.8,2800.8003
2196.65,41763.457,3647.1003,19890.42,994.8,2749.3
2210.13,42052.19,3660.0002,20033.14,994.8,2749.2
2210.13,42052.19,3660.0002,20033.14,994.8,2749.2
2210.13,42052.19,3660.0002,20033.14,994.8,2749.2
2219.03,41794.6,3656.1,19963.6,994.8,2746.2
2260.84,42221.88,3693.0002,20227.46,994.8,2749.7
2392.92,43729.93,3752.2,20781.33,994.8,2676.3
2382.69,43729.336,3787.3,21101.57,994.8,2705.8
2399.64,43988.99,3791.1997,21117.18,994.8,2694.8
2399.64,43988.99,3791.1997,21117.18,994.8,2694.8
2399.64,43988.99,3791.1997,21117.18,994.8,2694.8
2434.98,44293.13,3795.3,21106.59,994.8,2617.7
2391.85,43910.98,3773.2,21070.79,994.8,2606.3
2369.37,43958.19,3767.1003,21036.16,994.8,2586.5
2336.94,43750.855,3752.7,20896.67,994.8,2572.9
2303.84,43444.984,3710.5,20394.13,994.8,2570.1
2303.84,43444.984,3710.5,20394.13,994.8,2570.1
2303.84,43444.984,3710.5,20394.13,994.8,2570.1
2306.34,43389.598,3723.4,20539.19,994.8,2614.6
2324.83,43268.938,3739.0002,20684.59,994.8,2631.0
2325.53,43408.47,3732.8,20667.1,994.8,2651.7
2364.02,43870.35,3753.5002,20740.78,994.8,2674.9
2406.67,44296.51,3766.0002,20776.23,994.8,2712.2002
2406.67,44296.51,3766.0002,20776.23,994.8,2712.2002
2406.67,44296.51,3766.0002,20776.23,994.8,2712.2002
2442.03,44736.566,3781.8,20804.89,994.8,2618.5
2424.31,44860.31,3790.2998,20922.9,994.8,2621.3
2426.19,44722.06,3786.0002,20744.49,994.8,2652.3
2426.19,44722.06,3786.0002,20744.49,994.8,2652.3
2434.73,44910.65,3810.1,20930.37,994.8,2669.0
2434.73,44910.65,3810.1,20930.37,994.8,2669.0
2434.73,44910.65,3810.1,20930.37,994.8,2669.0
2434.14,44781.996,3817.6997,21164.6,994.8,2646.5
2416.35,44705.527,3830.1,21229.32,994.8,2655.9
2426.56,45014.04,3849.7002,21492.36,994.8,2664.3
2396.17,44765.707,3848.5,21425.22,994.8,2636.1
2408.99,44642.516,3855.1,21622.25,994.8,2647.1
2408.99,44642.516,3855.1,21622.25,994.8,2647.1
2408.99,44642.516,3855.1,21622.25,994.8,2647.1
2392.84,44401.926,3837.6,21440.82,994.8,2673.3
2382.77,44247.83,3816.8003,21368.18,994.8,2705.6
2394.16,44148.56,3842.4,21763.98,994.8,2741.5
2361.08,43914.12,3826.1003,21615.27,994.8,2695.1
2346.9,43828.06,3817.1997,21780.25,994.8,2662.4
2346.9,43828.06,3817.1997,21780.25,994.8,2662.4
2346.9,43828.06,3817.1997,21780.25,994.8,2662.4
2361.99,43717.477,3826.9998,22096.66,994.8,2657.0
2334.08,43449.9,3812.1,22001.08,994.8,2649.6
2231.51,42326.87,3720.3997,21209.32,994.8,2640.8
2221.5,42342.234,3696.1,21110.51,994.8,2596.0
2242.37,42840.258,3723.2002,21289.15,994.8,2632.5
2242.37,42840.258,3723.2002,21289.15,994.8,2632.5
2242.37,42840.258,3723.2002,21289.15,994.8,2632.5
2237.44,42906.945,3745.1,21503.17,994.8,2615.5
2259.85,43297.027,3777.9,21797.65,994.8,2622.8
2259.85,43297.027,3777.9,21797.65,994.8,2622.8
2280.19,43325.8,3778.7,21768.31,994.8,2640.3
2244.59,42992.207,3755.4,21473.02,994.8,2618.4
2244.59,42992.207,3755.4,21473.02,994.8,2618.4
2244.59,42992.207,3755.4,21473.02,994.8,2618.4
2227.78,42573.727,3718.9001,21197.09,994.8,2618.1
2230.16,42544.22,3707.8,21012.17,994.8,2641.0
2230.16,42544.22,3707.8,21012.17,994.8,2641.0
2231.67,42392.27,3702.7002,20975.62,994.8,2669.0
2268.47,42732.13,3737.5,21326.16,994.8,2654.7
2268.47,42732.13,3737.5,21326.16,994.8,2654.7
2268.47,42732.13,3737.5,21326.16,994.8,2654.7
2266.65,42706.56,3763.2002,21559.5,994.8,2647.4
2249.8,42528.355,3733.6003,21173.04,994.8,2665.4
2238.96,42635.2,3732.2,21180.97,994.8,2672.4
2238.96,42635.2,3732.1,21180.97,994.8,2690.8
2189.23,41938.445,3678.2,20847.58,994.8,2715.0002
2189.23,41938.445,3678.2,20847.58,994.8,2715.0002
2189.23,41938.445,3678.2,20847.58,994.8,2715.0002
2194.4,42297.12,3674.9,20784.72,994.8,2678.6
2219.24,42518.28,3682.5,20757.41,994.8,2682.3
2263.29,43221.55,3744.5,21237.85,994.8,2717.8003
2266.79,43153.13,3746.8997,21091.25,994.8,2750.9
2275.88,43487.83,3777.9,21441.16,994.8,2748.7002
2275.88,43487.83,3777.9,21441.16,994.8,2748.7002
2275.88,43487.83,3777.9,21441.16,994.8,2748.7002
2275.88,43487.83,3777.9,21441.16,994.8,2748.7002
2317.97,44025.805,3817.2998,21566.51,994.8,2785.6
2303.72,44156.727,3838.2,21853.0,994.8,2797.4
2314.6,44565.066,3856.2002,21900.93,994.8,2778.3
2307.74,44424.246,3856.7998,21774.01,994.8,2792.7
2307.74,44424.246,3856.7998,21774.01,994.8,2792.7
2307.74,44424.246,3856.7998,21774.01,994.8,2792.7
2284.02,44713.58,3813.3,21127.28,994.8,2752.4001
2288.86,44850.35,3836.3003,21463.04,994.8,2781.0
2283.1,44713.516,3828.5,21411.46,994.8,2781.5
2307.45,44882.13,3853.4998,21508.12,994.8,2845.2
2287.69,44544.66,3836.6,21478.05,994.8,2835.0002
2287.69,44544.66,3836.6,21478.05,994.8,2835.0002
2287.69,44544.66,3836.6,21478.05,994.8,2835.0002
2258.42,44421.906,3796.5,21297.58,994.8,2857.1003
2290.21,44556.035,3826.3997,21566.92,994.8,2875.8
2316.23,44873.277,3848.7002,21658.16,994.8,2893.0
2307.12,44747.625,3864.0,21774.07,994.8,2876.7002
2279.71,44303.4,3832.8,21491.31,994.8,2887.6
2279.71,44303.4,3832.8,21491.31,994.8,2887.6
2279.71,44303.4,3832.8,21491.31,994.8,2887.6
2287.94,44470.406,3854.0999,21756.73,994.8,2934.4001
2275.7,44593.65,3855.0,21693.52,994.8,2932.6
2255.89,44368.56,3848.2,21719.26,994.8,2928.7
2282.18,44711.43,3894.2,22030.71,994.8,2945.4001
2279.98,44546.08,3898.9001,22114.69,994.8,2900.7002
2279.98,44546.08,3898.9001,22114.69,994.8,2900.7002
2279.98,44546.08,3898.9001,22114.69,994.8,2900.7002
2279.98,44546.08,3898.9001,22114.69,994.8,2900.7002
2290.35,44556.336,3910.6997,22164.61,994.8,2949.0
2282.46,44627.586,3906.8,22175.6,994.8,2936.1
2261.74,44176.645,3893.7,22068.06,994.8,2956.1003
2195.35,43428.016,3843.1,21614.08,994.8,2953.2002
2195.35,43428.016,3843.1,21614.08,994.8,2953.2002
2195.35,43428.016,3843.1,21614.08,994.8,2953.2002
2178.27,43461.207,3828.2,21352.08,994.8,2949.7
2170.08,43621.156,3814.4,21087.25,994.8,2906.0
2174.17,43433.12,3820.9998,21132.92,994.8,2917.8003
2139.66,43239.496,3767.3997,20550.95,994.8,2895.9001
2163.07,43840.91,3805.3,20884.41,994.8,2848.5
2163.07,43840.91,3805.3,20884.41,994.8,2848.5
2163.07,43840.91,3805.3,20884.41,994.8,2848.5
2102.24,43191.24,3770.3003,20425.58,994.8,2901.1
2079.53,42520.99,3724.6997,20352.53,994.8,2920.6003
2100.75,43006.59,3777.6,20628.46,994.8,2926.0002
2066.55,42579.08,3730.9,20052.63,994.8,2926.6
2075.48,42801.715,3740.3997,20201.37,994.8,2926.1104
